set term gif size 8000, 8000 font "Times-Roman,90"
set output "chen_traj_img.gif"
set xlabel "x"
set ylabel "y"
set zlabel "z"
set xrange [-40:40]
set yrange [-40:40]
set zrange [0:60]
splot '-' with line
-1.594572904 5.309576564 29.11242303
-1.585670093 5.317174013 29.10889389
-1.576767214 5.324768743 29.10536575
-1.567864271 5.332360752 29.10183861
-1.558961269 5.339950039 29.09831247
-1.550058211 5.3475366 29.09478735
-1.541155102 5.355120434 29.09126324
-1.532251946 5.362701538 29.08774016
-1.523348748 5.370279911 29.08421811
-1.514445511 5.377855549 29.0806971
-1.50554224 5.385428452 29.07717713
-1.496638939 5.392998617 29.0736582
-1.487735613 5.400566042 29.07014033
-1.478832265 5.408130724 29.06662351
-1.4699289 5.415692662 29.06310776
-1.461025522 5.423251853 29.05959308
-1.452122135 5.430808295 29.05607947
-1.443218745 5.438361986 29.05256695
-1.434315353 5.445912924 29.04905551
-1.425411967 5.453461106 29.04554517
-1.416508588 5.461006531 29.04203592
-1.407605222 5.468549197 29.03852778
-1.398701873 5.4760891 29.03502074
-1.389798546 5.48362624 29.03151482
-1.380895244 5.491160613 29.02801003
-1.371991972 5.498692218 29.02450636
-1.363088733 5.506221053 29.02100382
-1.354185534 5.513747115 29.01750242
-1.345282376 5.521270402 29.01400217
-1.336379266 5.528790913 29.01050306
-1.327476207 5.536308644 29.00700511
-1.318573204 5.543823594 29.00350832
-1.30967026 5.551335761 29.0000127
-1.30076738 5.558845142 28.99651825
-1.291864569 5.566351735 28.99302497
-1.282961831 5.573855539 28.98953288
-1.27405917 5.58135655 28.98604199
-1.26515659 5.588854768 28.98255228
-1.256254095 5.596350189 28.97906378
-1.247351691 5.603842811 28.97557648
-1.238449381 5.611332633 28.9720904
-1.229547169 5.618819652 28.96860553
-1.220645061 5.626303866 28.96512189
-1.21174306 5.633785272 28.96163948
-1.20284117 5.64126387 28.9581583
-1.193939396 5.648739655 28.95467836
-1.185037742 5.656212628 28.95119967
-1.176136213 5.663682784 28.94772223
-1.167234813 5.671150122 28.94424605
-1.158333546 5.67861464 28.94077113
-1.149432417 5.686076336 28.93729749
-1.14053143 5.693535208 28.93382511
-1.131630589 5.700991253 28.93035402
-1.122729898 5.708444468 28.92688421
-1.113829363 5.715894853 28.9234157
-1.104928987 5.723342405 28.91994848
-1.096028774 5.730787122 28.91648257
-1.08712873 5.738229001 28.91301797
-1.078228857 5.74566804 28.90955468
-1.069329162 5.753104238 28.90609271
-1.060429648 5.760537591 28.90263207
-1.051530319 5.767968099 28.89917276
-1.04263118 5.775395758 28.89571479
-1.033732235 5.782820567 28.89225816
-1.024833489 5.790242523 28.88880288
-1.015934946 5.797661624 28.88534895
-1.00703661 5.805077868 28.88189639
-0.998138486 5.812491253 28.87844519
-0.9892405779 5.819901777 28.87499536
-0.9803428903 5.827309437 28.87154691
-0.9714454276 5.834714232 28.86809985
-0.9625481942 5.842116159 28.86465417
-0.9536511944 5.849515215 28.86120989
-0.9447544326 5.8569114 28.857767
-0.9358579132 5.86430471 28.85432553
-0.9269616407 5.871695144 28.85088546
-0.9180656194 5.879082699 28.84744681
-0.9091698537 5.886467373 28.84400959
-0.9002743481 5.893849164 28.84057379
-0.8913791069 5.90122807 28.83713943
-0.8824841345 5.908604089 28.8337065
-0.8735894354 5.915977218 28.83027503
-0.864695014 5.923347455 28.826845
-0.8558008746 5.930714798 28.82341643
-0.8469070217 5.938079246 28.81998933
-0.8380134598 5.945440795 28.81656369
-0.8291201932 5.952799443 28.81313953
-0.8202272264 5.960155189 28.80971684
-0.8113345637 5.967508031 28.80629564
-0.8024422097 5.974857965 28.80287594
-0.7935501687 5.98220499 28.79945773
-0.7846584451 5.989549104 28.79604102
-0.7757670435 5.996890304 28.79262582
-0.7668759683 6.004228589 28.78921213
-0.7579852238 6.011563956 28.78579997
-0.7490948145 6.018896403 28.78238932
-0.7402047449 6.026225927 28.77898021
-0.7313150194 6.033552528 28.77557264
-0.7224256425 6.040876201 28.77216661
-0.7135366186 6.048196946 28.76876212
-0.7046479522 6.055514761 28.76535919
-0.6957596476 6.062829642 28.76195782
-0.6868717094 6.070141587 28.75855801
-0.6779841421 6.077450596 28.75515977
-0.66909695 6.084756664 28.75176311
-0.6602101377 6.092059791 28.74836803
-0.6513237096 6.099359974 28.74497454
-0.6424376701 6.106657211 28.74158264
-0.6335520238 6.113951499 28.73819234
-0.6246667751 6.121242837 28.73480364
-0.6157819285 6.128531222 28.73141656
-0.6068974884 6.135816652 28.72803109
-0.5980134594 6.143099125 28.72464724
-0.5891298458 6.150378639 28.72126502
-0.5802466523 6.157655191 28.71788443
-0.5713638832 6.16492878 28.71450548
-0.5624815431 6.172199403 28.71112817
-0.5535996364 6.179467057 28.70775251
-0.5447181677 6.186731742 28.70437851
-0.5358371414 6.193993454 28.70100617
-0.5269565619 6.201252192 28.69763549
-0.5180764339 6.208507953 28.69426649
-0.5091967618 6.215760734 28.69089916
-0.50031755 6.223010535 28.68753352
-0.4914388032 6.230257353 28.68416956
-0.4825605257 6.237501185 28.68080731
-0.4736827222 6.244742029 28.67744675
-0.464805397 6.251979883 28.67408789
-0.4559285548 6.259214745 28.67073075
-0.4470522 6.266446613 28.66737533
-0.4381763371 6.273675485 28.66402163
-0.4293009707 6.280901357 28.66066965
-0.4204261052 6.288124229 28.65731942
-0.4115517452 6.295344098 28.65397092
-0.4026778952 6.302560962 28.65062416
-0.3938045597 6.309774818 28.64727916
-0.3849317433 6.316985665 28.64393591
-0.3760594504 6.3241935 28.64059443
-0.3671876856 6.33139832 28.63725471
-0.3583164534 6.338600125 28.63391677
-0.3494457584 6.345798911 28.6305806
-0.340575605 6.352994677 28.62724622
-0.3317059979 6.360187419 28.62391363
-0.3228369415 6.367377137 28.62058284
-0.3139684404 6.374563828 28.61725384
-0.3051004992 6.381747489 28.61392666
-0.2962331223 6.388928119 28.61060128
-0.2873663143 6.396105714 28.60727773
-0.2785000797 6.403280274 28.603956
-0.2696344232 6.410451796 28.60063609
-0.2607693492 6.417620277 28.59731803
-0.2519048623 6.424785716 28.5940018
-0.2430409671 6.43194811 28.59068742
-0.2341776681 6.439107457 28.58737489
-0.2253149698 6.446263755 28.58406422
-0.2164528769 6.453417002 28.58075541
-0.2075913939 6.460567195 28.57744847
-0.1987305252 6.467714332 28.5741434
-0.1898702756 6.474858411 28.57084021
-0.1810106496 6.48199943 28.56753891
-0.1721516517 6.489137386 28.5642395
-0.1632932865 6.496272278 28.56094199
-0.1544355585 6.503404104 28.55764637
-0.1455784725 6.51053286 28.55435267
-0.1367220328 6.517658545 28.55106088
-0.1278662441 6.524781156 28.547771
-0.119011111 6.531900692 28.54448305
-0.110156638 6.539017151 28.54119703
-0.1013028298 6.546130529 28.53791295
-0.09244969082 6.553240825 28.5346308
-0.08359722577 6.560348036 28.53135061
-0.0747454392 6.567452161 28.52807236
-0.06589433569 6.574553197 28.52479607
-0.05704391983 6.581651142 28.52152175
-0.04819419621 6.588745993 28.51824939
-0.03934516942 6.59583775 28.51497901
-0.03049684406 6.602926408 28.5117106
-0.02164922471 6.610011967 28.50844419
-0.01280231599 6.617094423 28.50517976
-0.003956122475 6.624173775 28.50191733
0.004889351222 6.631250021 28.4986569
0.0137341005 6.638323157 28.49539848
0.02257812077 6.645393183 28.49214207
0.03142140741 6.652460096 28.48888768
0.04026395582 6.659523893 28.48563531
0.04910576139 6.666584573 28.48238498
0.05794681952 6.673642132 28.47913667
0.06678712559 6.68069657 28.47589041
0.07562667499 6.687747884 28.4726462
0.0844654631 6.694796071 28.46940403
0.09330348532 6.701841129 28.46616392
0.102140737 6.708883056 28.46292588
0.1109772136 6.715921851 28.4596899
0.1198129104 6.72295751 28.456456
0.1286478228 6.729990031 28.45322417
0.1374819463 6.737019413 28.44999443
0.1463152761 6.744045652 28.44676678
0.1551478077 6.751068748 28.44354123
0.1639795363 6.758088697 28.44031777
0.1728104575 6.765105497 28.43709643
0.1816405666 6.772119146 28.43387719
0.1904698588 6.779129642 28.43066007
0.1992983297 6.786136983 28.42744508
0.2081259745 6.793141167 28.42423221
0.2169527887 6.80014219 28.42102148
0.2257787675 6.807140052 28.41781288
0.2346039064 6.814134749 28.41460644
0.2434282007 6.82112628 28.41140214
0.2522516458 6.828114643 28.40819999
0.261074237 6.835099834 28.40500001
0.2698959696 6.842081852 28.4018022
0.2787168391 6.849060695 28.39860655
0.2875368408 6.85603636 28.39541309
0.29635597 6.863008846 28.3922218
0.3051742221 6.869978149 28.38903271
0.3139915924 6.876944268 28.38584581
0.3228080763 6.883907201 28.3826611
0.3316236692 6.890866945 28.37947861
0.3404383663 6.897823498 28.37629832
0.349252163 6.904776858 28.37312025
0.3580650546 6.911727022 28.3699444
0.3668770366 6.918673989 28.36677077
0.3756881042 6.925617756 28.36359938
0.3844982527 6.93255832 28.36043023
0.3933074776 6.939495681 28.35726331
0.402115774 6.946429834 28.35409865
0.4109231375 6.953360779 28.35093624
0.4197295633 6.960288513 28.34777609
0.4285350467 6.967213034 28.3446182
0.4373395831 6.974134339 28.34146258
0.4461431677 6.981052426 28.33830924
0.454945796 6.987967293 28.33515817
0.4637474632 6.994878938 28.3320094
0.4725481647 7.001787359 28.32886291
0.4813478958 7.008692553 28.32571872
0.4901466518 7.015594518 28.32257684
0.4989444281 7.022493251 28.31943726
0.5077412199 7.029388752 28.31629999
0.5165370226 7.036281016 28.31316504
0.5253318315 7.043170043 28.31003241
0.5341256419 7.050055829 28.30690212
0.5429184491 7.056938373 28.30377416
0.5517102485 7.063817673 28.30064853
0.5605010353 7.070693725 28.29752525
0.5692908049 7.077566529 28.29440433
0.5780795525 7.084436081 28.29128575
0.5868672735 7.091302379 28.28816954
0.5956539633 7.098165422 28.2850557
0.604439617 7.105025206 28.28194423
0.61322423 7.11188173 28.27883513
0.6220077977 7.118734991 28.27572841
0.6307903152 7.125584988 28.27262409
0.639571778 7.132431718 28.26952215
0.6483521813 7.139275178 28.26642262
0.6571315204 7.146115366 28.26332549
0.6659097906 7.152952281 28.26023076
0.6746869873 7.159785919 28.25713846
0.6834631056 7.16661628 28.25404857
0.692238141 7.173443359 28.2509611
0.7010120887 7.180267156 28.24787607
0.7097849439 7.187087667 28.24479347
0.7185567021 7.193904892 28.24171331
0.7273273584 7.200718826 28.2386356
0.7360969083 7.207529469 28.23556034
0.7448653469 7.214336818 28.23248753
0.7536326695 7.22114087 28.22941719
0.7623988715 7.227941624 28.22634931
0.7711639481 7.234739076 28.22328391
0.7799278947 7.241533226 28.22022098
0.7886907064 7.24832407 28.21716054
0.7974523786 7.255111606 28.21410259
0.8062129066 7.261895833 28.21104712
0.8149722857 7.268676747 28.20799416
0.8237305111 7.275454347 28.2049437
0.8324875781 7.28222863 28.20189575
0.8412434819 7.288999595 28.19885032
0.849998218 7.295767238 28.1958074
0.8587517815 7.302531557 28.19276701
0.8675041678 7.309292551 28.18972915
0.876255372 7.316050217 28.18669382
0.8850053896 7.322804552 28.18366104
0.8937542157 7.329555555 28.1806308
0.9025018456 7.336303223 28.17760311
0.9112482746 7.343047554 28.17457797
0.919993498 7.349788546 28.1715554
0.928737511 7.356526196 28.16853539
0.937480309 7.363260502 28.16551796
0.9462218871 7.369991463 28.1625031
0.9549622407 7.376719074 28.15949083
0.963701365 7.383443335 28.15648114
0.9724392553 7.390164243 28.15347405
0.9811759068 7.396881796 28.15046955
0.9899113149 7.403595991 28.14746765
0.9986454747 7.410306827 28.14446836
1.007378382 7.417014301 28.14147169
1.016110031 7.42371841 28.13847763
1.024840418 7.430419153 28.1354862
1.033569537 7.437116526 28.1324974
1.042297385 7.443810529 28.12951123
1.051023956 7.450501159 28.12652769
1.059749246 7.457188412 28.12354681
1.068473249 7.463872288 28.12056857
1.077195962 7.470552783 28.11759298
1.085917379 7.477229896 28.11462006
1.094637496 7.483903625 28.1116498
1.103356307 7.490573966 28.1086822
1.112073809 7.497240918 28.10571729
1.120789997 7.503904478 28.10275505
1.129504864 7.510564644 28.0997955
1.138218408 7.517221415 28.09683863
1.146930623 7.523874786 28.09388446
1.155641505 7.530524757 28.090933
1.164351048 7.537171325 28.08798423
1.173059248 7.543814488 28.08503818
1.1817661 7.550454243 28.08209484
1.1904716 7.557090588 28.07915423
1.199175742 7.563723522 28.07621633
1.207878522 7.57035304 28.07328117
1.216579936 7.576979142 28.07034875
1.225279978 7.583601825 28.06741906
1.233978643 7.590221087 28.06449212
1.242675928 7.596836925 28.06156793
1.251371827 7.603449337 28.0586465
1.260066335 7.610058321 28.05572783
1.268759447 7.616663875 28.05281192
1.27745116 7.623265996 28.04989878
1.286141468 7.629864682 28.04698842
1.294830366 7.636459931 28.04408084
1.30351785 7.64305174 28.04117605
1.312203915 7.649640107 28.03827404
1.320888556 7.65622503 28.03537483
1.329571768 7.662806506 28.03247843
1.338253547 7.669384534 28.02958483
1.346933887 7.675959111 28.02669403
1.355612785 7.682530234 28.02380606
1.364290235 7.689097902 28.0209209
1.372966233 7.695662112 28.01803857
1.381640774 7.702222861 28.01515908
1.390313852 7.708780148 28.01228241
1.398985464 7.71533397 28.00940859
1.407655605 7.721884325 28.00653761
1.416324269 7.728431211 28.00366948
1.424991452 7.734974625 28.00080421
1.433657149 7.741514565 27.9979418
1.442321356 7.748051028 27.99508225
1.450984068 7.754584013 27.99222557
1.459645279 7.761113517 27.98937177
1.468304986 7.767639538 27.98652085
1.476963183 7.774162073 27.98367281
1.485619866 7.78068112 27.98082766
1.49427503 7.787196678 27.97798541
1.50292867 7.793708743 27.97514605
1.511580781 7.800217313 27.9723096
1.520231359 7.806722386 27.96947606
1.528880399 7.813223959 27.96664543
1.537527896 7.819722031 27.96381772
1.546173845 7.826216599 27.96099294
1.554818242 7.832707661 27.95817108
1.563461081 7.839195214 27.95535216
1.572102359 7.845679256 27.95253617
1.580742069 7.852159785 27.94972313
1.589380209 7.858636799 27.94691304
1.598016771 7.865110295 27.9441059
1.606651753 7.87158027 27.94130171
1.615285149 7.878046723 27.93850049
1.623916955 7.884509652 27.93570223
1.632547165 7.890969053 27.93290695
1.641175775 7.897424925 27.93011465
1.64980278 7.903877265 27.92732532
1.658428176 7.910326071 27.92453898
1.667051957 7.916771341 27.92175563
1.675674119 7.923213073 27.91897528
1.684294656 7.929651263 27.91619793
1.692913566 7.93608591 27.91342359
1.701530841 7.942517011 27.91065225
1.710146479 7.948944565 27.90788393
1.718760473 7.955368568 27.90511863
1.72737282 7.961789019 27.90235635
1.735983514 7.968205915 27.8995971
1.74459255 7.974619253 27.89684089
1.753199925 7.981029033 27.89408771
1.761805633 7.98743525 27.89133758
1.770409669 7.993837903 27.8885905
1.779012029 8.00023699 27.88584647
1.787612707 8.006632508 27.88310549
1.7962117 8.013024455 27.88036758
1.804809002 8.019412828 27.87763273
1.813404608 8.025797626 27.87490096
1.821998514 8.032178845 27.87217226
1.830590715 8.038556484 27.86944664
1.839181207 8.044930541 27.86672411
1.847769984 8.051301012 27.86400467
1.856357041 8.057667896 27.86128832
1.864942375 8.06403119 27.85857507
1.873525979 8.070390892 27.85586493
1.88210785 8.076747 27.85315789
1.890687983 8.083099511 27.85045397
1.899266373 8.089448423 27.84775316
1.907843014 8.095793734 27.84505548
1.916417903 8.102135441 27.84236092
1.924991035 8.108473542 27.8396695
1.933562404 8.114808034 27.83698121
1.942132006 8.121138916 27.83429606
1.950699837 8.127466185 27.83161406
1.959265891 8.133789838 27.82893521
1.967830164 8.140109874 27.82625951
1.976392651 8.14642629 27.82358697
1.984953347 8.152739083 27.8209176
1.993512248 8.159048252 27.81825139
2.002069348 8.165353793 27.81558836
2.010624643 8.171655705 27.8129285
2.019178128 8.177953986 27.81027183
2.027729799 8.184248632 27.80761834
2.03627965 8.190539642 27.80496804
2.044827677 8.196827014 27.80232094
2.053373876 8.203110744 27.79967703
2.06191824 8.209390831 27.79703634
2.070460767 8.215667272 27.79439885
2.07900145 8.221940065 27.79176457
2.087540285 8.228209207 27.78913351
2.096077267 8.234474697 27.78650567
2.104612393 8.240736531 27.78388106
2.113145655 8.246994708 27.78125968
2.121677051 8.253249226 27.77864154
2.130206575 8.259500081 27.77602664
2.138734223 8.265747271 27.77341498
2.14725999 8.271990795 27.77080657
2.15578387 8.27823065 27.76820141
2.16430586 8.284466833 27.76559951
2.172825954 8.290699342 27.76300087
2.181344148 8.296928175 27.7604055
2.189860437 8.303153329 27.7578134
2.198374816 8.309374803 27.75522458
2.206887281 8.315592593 27.75263903
2.215397826 8.321806697 27.75005677
2.223906448 8.328017114 27.7474778
2.23241314 8.33422384 27.74490212
2.240917899 8.340426873 27.74232974
2.24942072 8.346626212 27.73976066
2.257921598 8.352821853 27.73719488
2.266420528 8.359013794 27.73463242
2.274917506 8.365202033 27.73207327
2.283412526 8.371386568 27.72951743
2.291905584 8.377567396 27.72696492
2.300396676 8.383744515 27.72441574
2.308885796 8.389917922 27.72186989
2.317372939 8.396087615 27.71932738
2.325858102 8.402253592 27.7167882
2.334341279 8.408415851 27.71425237
2.342822465 8.414574389 27.71171989
2.351301657 8.420729203 27.70919077
2.359778848 8.426880291 27.706665
2.368254035 8.433027652 27.70414259
2.376727212 8.439171282 27.70162354
2.385198375 8.44531118 27.69910787
2.393667519 8.451447342 27.69659557
2.402134639 8.457579767 27.69408665
2.410599731 8.463708452 27.69158111
2.41906279 8.469833395 27.68907896
2.42752381 8.475954593 27.6865802
2.435982789 8.482072045 27.68408484
2.44443972 8.488185747 27.68159287
2.452894599 8.494295697 27.67910431
2.461347421 8.500401894 27.67661915
2.469798181 8.506504334 27.67413741
2.478246875 8.512603015 27.67165908
2.486693498 8.518697936 27.66918418
2.495138046 8.524789092 27.6667127
2.503580513 8.530876483 27.66424464
2.512020895 8.536960106 27.66178002
2.520459186 8.543039958 27.65931884
2.528895384 8.549116038 27.65686109
2.537329481 8.555188342 27.65440679
2.545761475 8.561256868 27.65195594
2.55419136 8.567321614 27.64950855
2.562619131 8.573382578 27.64706461
2.571044785 8.579439757 27.64462413
2.579468315 8.585493149 27.64218712
2.587889717 8.591542751 27.63975357
2.596308987 8.597588561 27.6373235
2.60472612 8.603630578 27.63489691
2.613141111 8.609668797 27.6324738
2.621553955 8.615703218 27.63005417
2.629964649 8.621733837 27.62763803
2.638373186 8.627760652 27.62522539
2.646779562 8.633783661 27.62281624
2.655183773 8.639802862 27.6204106
2.663585814 8.645818252 27.61800846
2.67198568 8.651829828 27.61560982
2.680383366 8.657837589 27.61321471
2.688778869 8.663841532 27.61082311
2.697172182 8.669841654 27.60843503
2.705563302 8.675837954 27.60605048
2.713952223 8.681830428 27.60366945
2.722338941 8.687819075 27.60129196
2.730723451 8.693803892 27.598918
2.739105749 8.699784877 27.59654759
2.74748583 8.705762027 27.59418072
2.755863689 8.71173534 27.5918174
2.764239321 8.717704814 27.58945763
2.772612722 8.723670445 27.58710142
2.780983887 8.729632233 27.58474877
2.789352812 8.735590174 27.58239968
2.797719491 8.741544266 27.58005416
2.80608392 8.747494507 27.57771221
